"item";"gastos";"mes";"anno";"id"
"SERVICIOS WEB";"0";"agosto";"2022";1073
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"agosto";"2022";1073
"ARRIENDO DE OFICINA MÓVIL";"0";"agosto";"2022";1073
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"agosto";"2022";1073
"SERVICIOS MENORES";"494.742";"agosto";"2022";1073
"COVID-19 PERSONAL DE APOYO";"0";"agosto";"2022";1073
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"2.310.999";"septiembre";"2022";1073
"TELEFONÍA";"172.769";"septiembre";"2022";1073
"TRASLACIÓN";"1.635.389";"septiembre";"2022";1073
"DIFUSIÓN";"1.093.756";"septiembre";"2022";1073
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"septiembre";"2022";1073
"ARRIENDO DE INMUEBLE";"0";"septiembre";"2022";1073
"CONSUMOS BÁSICOS";"0";"septiembre";"2022";1073
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"septiembre";"2022";1073
"MATERIALES DE OFICINA";"0";"septiembre";"2022";1073
"CORRESPONDENCIA";"0";"septiembre";"2022";1073
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"septiembre";"2022";1073
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"septiembre";"2022";1073
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"septiembre";"2022";1073
"SEGUROS DE BIENES";"0";"septiembre";"2022";1073
"ARRIENDO DE OFICINAS VIRTUALES";"0";"septiembre";"2022";1073
"SERVICIOS WEB";"0";"septiembre";"2022";1073
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"septiembre";"2022";1073
"ARRIENDO DE OFICINA MÓVIL";"0";"septiembre";"2022";1073
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"septiembre";"2022";1073
"SERVICIOS MENORES";"600.000";"septiembre";"2022";1073
"COVID-19 PERSONAL DE APOYO";"0";"septiembre";"2022";1073
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"2.371.503";"octubre";"2022";1073
"TELEFONÍA";"172.769";"octubre";"2022";1073
"TRASLACIÓN";"2.184.943";"octubre";"2022";1073
"DIFUSIÓN";"483.698";"octubre";"2022";1073
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"octubre";"2022";1073
"ARRIENDO DE INMUEBLE";"0";"octubre";"2022";1073
"CONSUMOS BÁSICOS";"0";"octubre";"2022";1073
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"octubre";"2022";1073
"MATERIALES DE OFICINA";"0";"octubre";"2022";1073
"CORRESPONDENCIA";"0";"octubre";"2022";1073
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"octubre";"2022";1073
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"octubre";"2022";1073
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"octubre";"2022";1073
"SEGUROS DE BIENES";"0";"octubre";"2022";1073
"ARRIENDO DE OFICINAS VIRTUALES";"0";"octubre";"2022";1073
"SERVICIOS WEB";"0";"octubre";"2022";1073
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"octubre";"2022";1073
"ARRIENDO DE OFICINA MÓVIL";"0";"octubre";"2022";1073
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"octubre";"2022";1073
"SERVICIOS MENORES";"600.000";"octubre";"2022";1073
"COVID-19 PERSONAL DE APOYO";"0";"octubre";"2022";1073
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"2.355.363";"noviembre";"2022";1073
"TELEFONÍA";"148.954";"noviembre";"2022";1073
"TRASLACIÓN";"2.317.127";"noviembre";"2022";1073
"DIFUSIÓN";"991.469";"noviembre";"2022";1073
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"noviembre";"2022";1073
"ARRIENDO DE INMUEBLE";"0";"noviembre";"2022";1073
"CONSUMOS BÁSICOS";"0";"noviembre";"2022";1073
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"noviembre";"2022";1073
"MATERIALES DE OFICINA";"0";"noviembre";"2022";1073
"CORRESPONDENCIA";"0";"noviembre";"2022";1073
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"noviembre";"2022";1073
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"noviembre";"2022";1073
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"noviembre";"2022";1073
"SEGUROS DE BIENES";"0";"noviembre";"2022";1073
"ARRIENDO DE OFICINAS VIRTUALES";"0";"noviembre";"2022";1073
"SERVICIOS WEB";"0";"noviembre";"2022";1073
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"noviembre";"2022";1073
"ARRIENDO DE OFICINA MÓVIL";"0";"noviembre";"2022";1073
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"noviembre";"2022";1073
"SERVICIOS MENORES";"0";"noviembre";"2022";1073
"COVID-19 PERSONAL DE APOYO";"0";"noviembre";"2022";1073
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"2.358.022";"diciembre";"2022";1073
"TELEFONÍA";"148.979";"diciembre";"2022";1073
"TRASLACIÓN";"2.064.375";"diciembre";"2022";1073
"DIFUSIÓN";"641.537";"diciembre";"2022";1073
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"diciembre";"2022";1073
"ARRIENDO DE INMUEBLE";"0";"diciembre";"2022";1073
"CONSUMOS BÁSICOS";"0";"diciembre";"2022";1073
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"diciembre";"2022";1073
"MATERIALES DE OFICINA";"0";"diciembre";"2022";1073
"CORRESPONDENCIA";"0";"diciembre";"2022";1073
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"diciembre";"2022";1073
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"diciembre";"2022";1073
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"diciembre";"2022";1073
"SEGUROS DE BIENES";"0";"diciembre";"2022";1073
"ARRIENDO DE OFICINAS VIRTUALES";"0";"diciembre";"2022";1073
"SERVICIOS WEB";"0";"diciembre";"2022";1073
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"diciembre";"2022";1073
"ARRIENDO DE OFICINA MÓVIL";"0";"diciembre";"2022";1073
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"diciembre";"2022";1073
"SERVICIOS MENORES";"600.000";"diciembre";"2022";1073
"COVID-19 PERSONAL DE APOYO";"0";"diciembre";"2022";1073
NA;NA;"enero";"2023";1073
NA;NA;"febrero";"2023";1073
NA;NA;"marzo";"2023";1073
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"486.222";"marzo";"2022";1074
"TELEFONÍA";"0";"marzo";"2022";1074
"TRASLACIÓN";"774.1";"marzo";"2022";1074
"DIFUSIÓN";"0";"marzo";"2022";1074
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"marzo";"2022";1074
"ARRIENDO DE INMUEBLE";"0";"marzo";"2022";1074
"CONSUMOS BÁSICOS";"0";"marzo";"2022";1074
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"marzo";"2022";1074
"MATERIALES DE OFICINA";"0";"marzo";"2022";1074
"CORRESPONDENCIA";"0";"marzo";"2022";1074
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"marzo";"2022";1074
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"marzo";"2022";1074
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"marzo";"2022";1074
"SEGUROS DE BIENES";"0";"marzo";"2022";1074
"ARRIENDO DE OFICINAS VIRTUALES";"0";"marzo";"2022";1074
"SERVICIOS WEB";"0";"marzo";"2022";1074
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"marzo";"2022";1074
"ARRIENDO DE OFICINA MÓVIL";"0";"marzo";"2022";1074
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"marzo";"2022";1074
"SERVICIOS MENORES";"333.332";"marzo";"2022";1074
"COVID-19 PERSONAL DE APOYO";"0";"marzo";"2022";1074
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"729.316";"abril";"2022";1074
"TELEFONÍA";"158.865";"abril";"2022";1074
"TRASLACIÓN";"1.630.111";"abril";"2022";1074
"DIFUSIÓN";"0";"abril";"2022";1074
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"abril";"2022";1074
"ARRIENDO DE INMUEBLE";"3.400.000";"abril";"2022";1074
"CONSUMOS BÁSICOS";"0";"abril";"2022";1074
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"1.609.948";"abril";"2022";1074
"MATERIALES DE OFICINA";"39.990";"abril";"2022";1074
"CORRESPONDENCIA";"0";"abril";"2022";1074
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"abril";"2022";1074
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"abril";"2022";1074
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"abril";"2022";1074
"SEGUROS DE BIENES";"0";"abril";"2022";1074
"ARRIENDO DE OFICINAS VIRTUALES";"0";"abril";"2022";1074
"SERVICIOS WEB";"0";"abril";"2022";1074
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"abril";"2022";1074
"ARRIENDO DE OFICINA MÓVIL";"0";"abril";"2022";1074
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"abril";"2022";1074
"SERVICIOS MENORES";"0";"abril";"2022";1074
"COVID-19 PERSONAL DE APOYO";"0";"abril";"2022";1074
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"669.256";"mayo";"2022";1074
"TELEFONÍA";"158.865";"mayo";"2022";1074
"TRASLACIÓN";"2.072.860";"mayo";"2022";1074
"DIFUSIÓN";"0";"mayo";"2022";1074
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"mayo";"2022";1074
"ARRIENDO DE INMUEBLE";"1.000.000";"mayo";"2022";1074
"CONSUMOS BÁSICOS";"0";"mayo";"2022";1074
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"106.242";"mayo";"2022";1074
"MATERIALES DE OFICINA";"252.108";"mayo";"2022";1074
"CORRESPONDENCIA";"0";"mayo";"2022";1074
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"168.750";"mayo";"2022";1074
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"mayo";"2022";1074
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"mayo";"2022";1074
"SEGUROS DE BIENES";"0";"mayo";"2022";1074
"ARRIENDO DE OFICINAS VIRTUALES";"0";"mayo";"2022";1074
"SERVICIOS WEB";"0";"mayo";"2022";1074
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"mayo";"2022";1074
"ARRIENDO DE OFICINA MÓVIL";"0";"mayo";"2022";1074
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"mayo";"2022";1074
"SERVICIOS MENORES";"500.000";"mayo";"2022";1074
"COVID-19 PERSONAL DE APOYO";"0";"mayo";"2022";1074
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"674.716";"junio";"2022";1074
"TELEFONÍA";"158.865";"junio";"2022";1074
"TRASLACIÓN";"1.682.550";"junio";"2022";1074
"DIFUSIÓN";"1.864.902";"junio";"2022";1074
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"junio";"2022";1074
"ARRIENDO DE INMUEBLE";"1.000.000";"junio";"2022";1074
"CONSUMOS BÁSICOS";"0";"junio";"2022";1074
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"106.242";"junio";"2022";1074
"MATERIALES DE OFICINA";"28.700";"junio";"2022";1074
"CORRESPONDENCIA";"0";"junio";"2022";1074
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"260.500";"junio";"2022";1074
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"junio";"2022";1074
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"junio";"2022";1074
"SEGUROS DE BIENES";"0";"junio";"2022";1074
"ARRIENDO DE OFICINAS VIRTUALES";"0";"junio";"2022";1074
"SERVICIOS WEB";"0";"junio";"2022";1074
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"junio";"2022";1074
"ARRIENDO DE OFICINA MÓVIL";"0";"junio";"2022";1074
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"junio";"2022";1074
"SERVICIOS MENORES";"500.000";"junio";"2022";1074
"COVID-19 PERSONAL DE APOYO";"0";"junio";"2022";1074
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"788.676";"julio";"2022";1074
"TELEFONÍA";"1.156.625";"julio";"2022";1074
"TRASLACIÓN";"2.065.060";"julio";"2022";1074
"DIFUSIÓN";"0";"julio";"2022";1074
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"julio";"2022";1074
"ARRIENDO DE INMUEBLE";"1.000.000";"julio";"2022";1074
"CONSUMOS BÁSICOS";"0";"julio";"2022";1074
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"106.242";"julio";"2022";1074
"MATERIALES DE OFICINA";"33.980";"julio";"2022";1074
"CORRESPONDENCIA";"0";"julio";"2022";1074
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"243.750";"julio";"2022";1074
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"julio";"2022";1074
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"julio";"2022";1074
"SEGUROS DE BIENES";"0";"julio";"2022";1074
"ARRIENDO DE OFICINAS VIRTUALES";"0";"julio";"2022";1074
"SERVICIOS WEB";"0";"julio";"2022";1074
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"julio";"2022";1074
"ARRIENDO DE OFICINA MÓVIL";"0";"julio";"2022";1074
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"julio";"2022";1074
"SERVICIOS MENORES";"207.945";"julio";"2022";1074
"COVID-19 PERSONAL DE APOYO";"0";"julio";"2022";1074
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"151.608";"agosto";"2022";1074
"TELEFONÍA";"158.865";"agosto";"2022";1074
"TRASLACIÓN";"1.537.130";"agosto";"2022";1074
"DIFUSIÓN";"1.889.013";"agosto";"2022";1074
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"agosto";"2022";1074
"ARRIENDO DE INMUEBLE";"1.000.000";"agosto";"2022";1074
"CONSUMOS BÁSICOS";"0";"agosto";"2022";1074
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"106.242";"agosto";"2022";1074
"MATERIALES DE OFICINA";"259.420";"agosto";"2022";1074
"CORRESPONDENCIA";"0";"agosto";"2022";1074
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"agosto";"2022";1074
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"agosto";"2022";1074
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"agosto";"2022";1074
"SEGUROS DE BIENES";"0";"agosto";"2022";1074
"ARRIENDO DE OFICINAS VIRTUALES";"0";"agosto";"2022";1074
"SERVICIOS WEB";"0";"agosto";"2022";1074
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"agosto";"2022";1074
"ARRIENDO DE OFICINA MÓVIL";"0";"agosto";"2022";1074
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"agosto";"2022";1074
"SERVICIOS MENORES";"500.000";"agosto";"2022";1074
"COVID-19 PERSONAL DE APOYO";"0";"agosto";"2022";1074
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"882.867";"septiembre";"2022";1074
"TELEFONÍA";"158.865";"septiembre";"2022";1074
"TRASLACIÓN";"1.374.293";"septiembre";"2022";1074
"DIFUSIÓN";"1.180.011";"septiembre";"2022";1074
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"septiembre";"2022";1074
"ARRIENDO DE INMUEBLE";"1.000.000";"septiembre";"2022";1074
"CONSUMOS BÁSICOS";"0";"septiembre";"2022";1074
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"106.242";"septiembre";"2022";1074
"MATERIALES DE OFICINA";"0";"septiembre";"2022";1074
"CORRESPONDENCIA";"0";"septiembre";"2022";1074
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"septiembre";"2022";1074
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"septiembre";"2022";1074
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"septiembre";"2022";1074
"SEGUROS DE BIENES";"0";"septiembre";"2022";1074
"ARRIENDO DE OFICINAS VIRTUALES";"0";"septiembre";"2022";1074
"SERVICIOS WEB";"0";"septiembre";"2022";1074
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"septiembre";"2022";1074
"ARRIENDO DE OFICINA MÓVIL";"0";"septiembre";"2022";1074
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"septiembre";"2022";1074
"SERVICIOS MENORES";"600.000";"septiembre";"2022";1074
"COVID-19 PERSONAL DE APOYO";"0";"septiembre";"2022";1074
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"55.485";"octubre";"2022";1074
"TELEFONÍA";"158.865";"octubre";"2022";1074
"TRASLACIÓN";"2.680.271";"octubre";"2022";1074
"DIFUSIÓN";"976.215";"octubre";"2022";1074
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"octubre";"2022";1074
"ARRIENDO DE INMUEBLE";"1.025.200";"octubre";"2022";1074
"CONSUMOS BÁSICOS";"0";"octubre";"2022";1074
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"106.242";"octubre";"2022";1074
"MATERIALES DE OFICINA";"0";"octubre";"2022";1074
"CORRESPONDENCIA";"0";"octubre";"2022";1074
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"octubre";"2022";1074
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"octubre";"2022";1074
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"octubre";"2022";1074
"SEGUROS DE BIENES";"0";"octubre";"2022";1074
"ARRIENDO DE OFICINAS VIRTUALES";"0";"octubre";"2022";1074
"SERVICIOS WEB";"0";"octubre";"2022";1074
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"octubre";"2022";1074
"ARRIENDO DE OFICINA MÓVIL";"0";"octubre";"2022";1074
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"octubre";"2022";1074
"SERVICIOS MENORES";"600.000";"octubre";"2022";1074
"COVID-19 PERSONAL DE APOYO";"0";"octubre";"2022";1074
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"55.485";"noviembre";"2022";1074
"TELEFONÍA";"158.865";"noviembre";"2022";1074
"TRASLACIÓN";"2.392.098";"noviembre";"2022";1074
"DIFUSIÓN";"0";"noviembre";"2022";1074
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"noviembre";"2022";1074
"ARRIENDO DE INMUEBLE";"1.025.200";"noviembre";"2022";1074
"CONSUMOS BÁSICOS";"0";"noviembre";"2022";1074
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"106.242";"noviembre";"2022";1074
"MATERIALES DE OFICINA";"161.117";"noviembre";"2022";1074
"CORRESPONDENCIA";"0";"noviembre";"2022";1074
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"noviembre";"2022";1074
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"noviembre";"2022";1074
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"noviembre";"2022";1074
"SEGUROS DE BIENES";"0";"noviembre";"2022";1074
"ARRIENDO DE OFICINAS VIRTUALES";"0";"noviembre";"2022";1074
"SERVICIOS WEB";"0";"noviembre";"2022";1074
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"noviembre";"2022";1074
"ARRIENDO DE OFICINA MÓVIL";"0";"noviembre";"2022";1074
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"noviembre";"2022";1074
"SERVICIOS MENORES";"600.000";"noviembre";"2022";1074
"COVID-19 PERSONAL DE APOYO";"0";"noviembre";"2022";1074
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"17.585";"diciembre";"2022";1074
"TELEFONÍA";"158.865";"diciembre";"2022";1074
"TRASLACIÓN";"1.854.154";"diciembre";"2022";1074
"DIFUSIÓN";"2.613.716";"diciembre";"2022";1074
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"diciembre";"2022";1074
"ARRIENDO DE INMUEBLE";"1.025.200";"diciembre";"2022";1074
"CONSUMOS BÁSICOS";"0";"diciembre";"2022";1074
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"106.246";"diciembre";"2022";1074
"MATERIALES DE OFICINA";"0";"diciembre";"2022";1074
"CORRESPONDENCIA";"0";"diciembre";"2022";1074
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"diciembre";"2022";1074
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"diciembre";"2022";1074
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"diciembre";"2022";1074
"SEGUROS DE BIENES";"0";"diciembre";"2022";1074
"ARRIENDO DE OFICINAS VIRTUALES";"0";"diciembre";"2022";1074
"SERVICIOS WEB";"0";"diciembre";"2022";1074
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"diciembre";"2022";1074
"ARRIENDO DE OFICINA MÓVIL";"0";"diciembre";"2022";1074
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"diciembre";"2022";1074
"SERVICIOS MENORES";"600.000";"diciembre";"2022";1074
"COVID-19 PERSONAL DE APOYO";"0";"diciembre";"2022";1074
NA;NA;"enero";"2023";1074
NA;NA;"febrero";"2023";1074
NA;NA;"marzo";"2023";1074
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.550.110";"marzo";"2022";953
"TELEFONÍA";"134.607";"marzo";"2022";953
"TRASLACIÓN";"576.206";"marzo";"2022";953
"DIFUSIÓN";"56.429";"marzo";"2022";953
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"marzo";"2022";953
"ARRIENDO DE INMUEBLE";"1.242.354";"marzo";"2022";953
"CONSUMOS BÁSICOS";"35.655";"marzo";"2022";953
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"marzo";"2022";953
"MATERIALES DE OFICINA";"0";"marzo";"2022";953
"CORRESPONDENCIA";"0";"marzo";"2022";953
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"marzo";"2022";953
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"marzo";"2022";953
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"marzo";"2022";953
"SEGUROS DE BIENES";"0";"marzo";"2022";953
"ARRIENDO DE OFICINAS VIRTUALES";"0";"marzo";"2022";953
"SERVICIOS WEB";"0";"marzo";"2022";953
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"marzo";"2022";953
"ARRIENDO DE OFICINA MÓVIL";"0";"marzo";"2022";953
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"marzo";"2022";953
"SERVICIOS MENORES";"279.914";"marzo";"2022";953
"COVID-19 PERSONAL DE APOYO";"0";"marzo";"2022";953
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.800.000";"abril";"2022";953
"TELEFONÍA";"194.204";"abril";"2022";953
"TRASLACIÓN";"1.843.576";"abril";"2022";953
"DIFUSIÓN";"440.300";"abril";"2022";953
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"abril";"2022";953
"ARRIENDO DE INMUEBLE";"1.008.933";"abril";"2022";953
"CONSUMOS BÁSICOS";"0";"abril";"2022";953
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"abril";"2022";953
"MATERIALES DE OFICINA";"6.540";"abril";"2022";953
"CORRESPONDENCIA";"19.360";"abril";"2022";953
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"abril";"2022";953
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"abril";"2022";953
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"abril";"2022";953
"SEGUROS DE BIENES";"0";"abril";"2022";953
"ARRIENDO DE OFICINAS VIRTUALES";"0";"abril";"2022";953
"SERVICIOS WEB";"0";"abril";"2022";953
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"abril";"2022";953
"ARRIENDO DE OFICINA MÓVIL";"0";"abril";"2022";953
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"abril";"2022";953
"SERVICIOS MENORES";"500.000";"abril";"2022";953
"COVID-19 PERSONAL DE APOYO";"0";"abril";"2022";953
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"311.773";"mayo";"2022";953
"TELEFONÍA";"179.034";"mayo";"2022";953
"TRASLACIÓN";"3.350.298";"mayo";"2022";953
"DIFUSIÓN";"440.300";"mayo";"2022";953
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"mayo";"2022";953
"ARRIENDO DE INMUEBLE";"1.015.968";"mayo";"2022";953
"CONSUMOS BÁSICOS";"0";"mayo";"2022";953
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"mayo";"2022";953
"MATERIALES DE OFICINA";"2.590";"mayo";"2022";953
"CORRESPONDENCIA";"7.260";"mayo";"2022";953
